seguridad.fecha_hecho;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.conducta_especial;seguridad.arma_medio;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.color
01/02/2017 9:45;626.020.713;-7.557.520.833;Mujer;24;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Universidad Nacional;#Inst_8;7;Bus de servicio público;Castilla;Cédula;Documentos;Sin dato
01/02/2017 18:00;625.283.232;-755.685.189;Mujer;30;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
01/02/2017 9:45;626.020.713;-7.557.520.833;Mujer;24;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Universidad Nacional;#Inst_8;7;Bus de servicio público;Castilla;Billetera;Prendas de vestir y accesorios;Sin dato
01/02/2017 14:50;624.668.924;-7.557.565.894;Mujer;18;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;No;Corazón de Jesús;#1008;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
01/02/2017 18:00;625.283.232;-755.685.189;Mujer;30;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
01/02/2017 7:15;626.366.253;-7.556.333.151;Hombre;26;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Prado;#1001;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
01/02/2017 10:00;625.256.037;-7.556.803.074;Hombre;30;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
01/02/2017 17:30;619.350.485;-7.558.171;Hombre;60;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Celular;Tecnología;Sin dato
02/02/2017 19:30;623.895.718;-7.560.023.231;Mujer;50;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Las Acacias;#1109;11;Metro Plus;Laureles;Cédula;Documentos;Amarillo
02/02/2017 3:00;626.462.726;-7.556.433.906;Hombre;65;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Sevilla;#0407;4;Vía pública;Aranjuez;Salsa;Alimento;Sin dato
02/02/2017 18:45;62.584.511;-7.559.773.224;Mujer;36;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;El Velódromo;#1112;11;Estación del Metro;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/02/2017 3:00;626.462.726;-7.556.433.906;Hombre;65;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Sevilla;#0407;4;Vía pública;Aranjuez;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/02/2017 19:30;623.895.718;-7.560.023.231;Mujer;50;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Las Acacias;#1109;11;Metro Plus;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Azul
02/02/2017 19:30;623.895.718;-7.560.023.231;Mujer;50;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Las Acacias;#1109;11;Metro Plus;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/02/2017 10:00;619.394.319;-7.558.176.775;Hombre;19;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Celular;Tecnología;Sin dato
02/02/2017 10:00;619.394.319;-7.558.176.775;Hombre;19;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/02/2017 21:30;625.276.981;-7.556.794.953;Hombre;43;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Negro
03/02/2017 22:00;627.735.594;-7.558.960.643;Hombre;31;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Palenque;#0716;7;Vía pública;Castilla;Celular;Tecnología;Sin dato
03/02/2017 7:50;62.674.089;-7.557.667.096;Mujer;43;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
03/02/2017 7:50;62.674.089;-7.557.667.096;Mujer;43;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Vía pública;Castilla;Celular;Tecnología;Sin dato
03/02/2017 17:15;625.270.168;-7.556.869.861;Mujer;25;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
03/02/2017 16:20;624.561.094;-7.557.591.405;Hombre;29;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Alpujarra;#Inst_16;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
03/02/2017 16:20;624.561.094;-7.557.591.405;Hombre;29;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Alpujarra;#Inst_16;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
04/02/2017 21:40;624.724.916;-7.556.966.152;Mujer;28;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Blanco
06/02/2017 19:00;626.302.574;-7.559.753.504;Mujer;49;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;Calasanz;#1202;12;Bus de servicio público;Laureles;Celular;Tecnología;Sin dato
06/02/2017 16:00;624.708.919;-7.556.977.954;Mujer;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
06/02/2017 18:30;624.903.295;-7.556.699.495;Mujer;23;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Celular;Tecnología;Negro
06/02/2017 16:00;624.708.919;-7.556.977.954;Mujer;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
06/02/2017 18:30;625.558.922;-7.557.951.059;Hombre;42;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;De celular;No;Carlos E. Restrepo;#1101;11;Bus de servicio público;Laureles;Celular;Tecnología;Negro
06/02/2017 16:00;624.817.169;-7.556.946.304;Mujer;40;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Cámara;Tecnología;Sin dato
07/02/2017 21:00;621.273.398;-7.557.785.723;Mujer;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
07/02/2017 21:00;621.273.398;-7.557.785.723;Mujer;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Billetera;Prendas de vestir y accesorios;Sin dato
07/02/2017 18:30;624.728.649;-7.556.961.324;Hombre;33;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
08/02/2017 16:00;620.963.759;-7.557.735.854;Hombre;26;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Negro
08/02/2017 0:00;619.395.283;-7.558.162.417;Mujer;31;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
08/02/2017 0:00;619.395.283;-7.558.162.417;Mujer;31;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
09/02/2017 19:45;618.527.047;-7.555.249.538;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;Las Palmas S.E.;#9001;90;Vía pública;Buenos Aires;Accesorios prendas de vestir;Prendas de vestir y accesorios;Plata
09/02/2017 19:45;618.527.047;-7.555.249.538;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;Las Palmas S.E.;#9001;90;Vía pública;Buenos Aires;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
09/02/2017 18:45;624.738.781;-7.556.981.946;Hombre;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Blanco
09/02/2017 19:45;618.527.047;-7.555.249.538;Hombre;42;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma de fuego;Las Palmas S.E.;#9001;90;Vía pública;Buenos Aires;Celular;Tecnología;Plata
09/02/2017 17:15;621.941.245;-7.558.046.546;Hombre;34;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa Fé;#1504;15;Bus de servicio público;Belén;Celular;Tecnología;Sin dato
09/02/2017 18:20;621.268.236;-7.557.734.337;Hombre;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Blanco
09/02/2017 10:25;62.816.166;-7.558.615.185;Mujer;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;El Diamante;#0711;7;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
10/02/2017 10:00;623.062.197;-7.557.500.448;Hombre;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Billetera;Prendas de vestir y accesorios;Negro
10/02/2017 12:45;625.795.684;-7.556.015.561;Hombre;45;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Prado;#1001;10;Vía pública;Candelaria;Gps;Tecnología;Sin dato
10/02/2017 5:50;625.839.398;-7.558.448.763;Mujer;20;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Carlos E. Restrepo;#1101;11;Bus de servicio público;Laureles;Celular;Tecnología;Sin dato
11/02/2017 8:00;630.004.273;-7.555.844.516;Hombre;32;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Héctor Abad Gómez;#0507;5;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
11/02/2017 8:00;630.004.273;-7.555.844.516;Hombre;32;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Héctor Abad Gómez;#0507;5;Vía pública;Castilla;Cédula;Documentos;Amarillo
11/02/2017 8:00;630.004.273;-7.555.844.516;Hombre;32;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Héctor Abad Gómez;#0507;5;Vía pública;Castilla;Tarjeta de comunicación;Otros elementos;Sin dato
11/02/2017 8:00;630.004.273;-7.555.844.516;Hombre;32;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Héctor Abad Gómez;#0507;5;Vía pública;Castilla;Billetera;Prendas de vestir y accesorios;Sin dato
11/02/2017 17:00;624.952.616;-7.556.814.876;Hombre;30;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
11/02/2017 3:00;629.464.282;-7.557.593.789;Hombre;34;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;No;La Esperanza;#0605;6;Vía pública;Doce de Octubre;Celular;Tecnología;Sin dato
11/02/2017 9:00;625.064.584;-755.704.267;Mujer;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;San Benito;#1006;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
11/02/2017 12:30;626.460.103;-755.676.445;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Universidad de Antioquia;#Inst_11;4;Vía pública;Aranjuez;Celular;Tecnología;Negro
12/02/2017 20:10;62.447.142;-7.556.615.319;Mujer;31;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;Barrio Colón;#1013;10;Vía pública;Candelaria;Celular;Tecnología;Blanco
13/02/2017 6:15;6.303.462;-7.555.774.715;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Héctor Abad Gómez;#0507;5;Estación del Metro;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/02/2017 0:00;623.865.624;-755.690.403;Hombre;31;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;De celular;No;San Diego;#1020;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
13/02/2017 6:15;6.303.462;-7.555.774.715;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Héctor Abad Gómez;#0507;5;Estación del Metro;Castilla;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/02/2017 6:15;6.303.462;-7.555.774.715;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Héctor Abad Gómez;#0507;5;Estación del Metro;Castilla;Billetera;Prendas de vestir y accesorios;Sin dato
13/02/2017 6:15;6.303.462;-7.555.774.715;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Héctor Abad Gómez;#0507;5;Estación del Metro;Castilla;Cédula;Documentos;Sin dato
13/02/2017 17:30;623.855.701;-7.557.305.183;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
13/02/2017 0:00;624.777.917;-7.556.937.431;Hombre;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Billetera;Prendas de vestir y accesorios;Negro
13/02/2017 6:15;6.303.462;-7.555.774.715;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Héctor Abad Gómez;#0507;5;Estación del Metro;Castilla;Libreta militar;Documentos;Sin dato
13/02/2017 6:15;6.303.462;-7.555.774.715;Hombre;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Héctor Abad Gómez;#0507;5;Estación del Metro;Castilla;Licencia;Documentos;Sin dato
13/02/2017 17:30;623.855.701;-7.557.305.183;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/02/2017 8:40;629.832.949;-7.558.320.385;Hombre;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Picacho;#0608;6;Bus de servicio público;Doce de Octubre;Celular;Tecnología;Sin dato
13/02/2017 9:20;627.710.532;-7.556.442.048;Hombre;33;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Bermejal-Los Alamos;#0404;4;Vía pública;Aranjuez;Equipos varios;Maquinaria y equipo;Sin dato
14/02/2017 12:30;624.734.515;-7.556.945.767;Hombre;33;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
15/02/2017 10:30;628.099.252;-7.555.654.284;Mujer;20;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;La Piñuela;#0412;4;Metro Plus;Aranjuez;Billetera;Prendas de vestir y accesorios;Sin dato
15/02/2017 12:30;627.732.418;-7.556.497.308;Mujer;85;Viudo(a);Taxi;Sin dato;Sin dato;Hurto a persona;Comisión de delito;Fleteo;Arma de fuego;Moravia;#0405;4;Vía pública;Aranjuez;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
15/02/2017 18:10;625.040.289;-7.556.810.584;Mujer;41;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Billetera;Prendas de vestir y accesorios;Negro
15/02/2017 16:00;625.044.069;-7.556.816.619;Mujer;30;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
15/02/2017 16:00;625.044.069;-7.556.816.619;Mujer;30;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Billetera;Prendas de vestir y accesorios;Negro
16/02/2017 14:00;625.049.331;-7.556.819.707;Hombre;30;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Sin dato
16/02/2017 16:20;626.302.264;-7.558.875.885;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;Objeto contundente;Cuarta Brigada;#1115;11;Bus de servicio público;Laureles;Celular;Tecnología;Sin dato
16/02/2017 7:30;621.289.975;-7.557.785.401;Hombre;31;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Sin dato
17/02/2017 12:30;625.290.698;-75.562.323;Mujer;17;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Villa Nueva;#1018;10;Bus de servicio público;Candelaria;Celular;Tecnología;Sin dato
17/02/2017 7:00;625.658.906;-7.557.302.769;Hombre;38;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;San Benito;#1006;10;Bus de servicio público;Candelaria;Celular;Tecnología;Negro
17/02/2017 16:05;628.453.644;-7.558.422.223;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;El Diamante;#0711;7;Bus de servicio público;Castilla;Billetera;Prendas de vestir y accesorios;Negro
17/02/2017 15:30;624.726.787;-7.556.962.426;Hombre;38;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Billetera;Prendas de vestir y accesorios;Negro
18/02/2017 8:15;622.144.174;-7.557.992.224;Mujer;37;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Santa Fé;#1504;15;Bus de servicio público;Belén;Celular;Tecnología;Sin dato
18/02/2017 15:30;6.193.774;-7.558.156.272;Hombre;21;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;De celular;Arma cortopunzante;Santa María de los Ángeles;#1423;14;Bus de servicio público;Poblado;Celular;Tecnología;Negro
20/02/2017 11:30;624.505.769;-7.560.268.921;Mujer;30;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Simón Bolívar;#1211;12;Vía pública;Laureles;Celular;Tecnología;Negro
20/02/2017 16:00;626.940.549;-7.556.584.742;Mujer;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Parque Norte;#Inst_9;4;Estación del Metro;Aranjuez;Celular;Tecnología;Sin dato
20/02/2017 19:00;62.448.815;-7.557.167.854;Mujer;42;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Centro Administrativo;#Inst_17;10;Bus de servicio público;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
20/02/2017 23:48;630.546.456;-7.555.574.053;Mujer;17;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Frontera;#0204;2;Vía pública;Santa Cruz;Celular;Tecnología;Bronce
21/02/2017 0:00;626.268.137;-7.559.019.651;Mujer;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;Cuarta Brigada;#1115;11;Vía pública;Laureles;Celular;Tecnología;Negro
21/02/2017 18:00;624.724.916;-7.556.965.616;Hombre;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
21/02/2017 17:45;626.970.943;-7.556.634.631;Hombre;33;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;#Inst_9;4;Bus de servicio público;Aranjuez;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
21/02/2017 0:00;6.288.063;-7.557.028.379;Mujer;22;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Castilla;#0511;5;Vía pública;Castilla;Celular;Tecnología;Blanco
22/02/2017 10:00;624.953.683;-7.556.800.392;Hombre;26;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;A taxista;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Sin dato
22/02/2017 17:36;624.887.026;-7.558.349.099;Hombre;34;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;No;No;Naranjal;#1103;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
22/02/2017 9:00;625.537.059;-7.556.364.264;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Villa Nueva;#1018;10;Bus de servicio público;Candelaria;Celular;Tecnología;Café
